Day,Month,Year,Actor,Count
26,6,2016,tyler townsend,364
30,3,2016,bering sea,364
27,7,2016,jim newby,364
17,12,2016,los angeles,364
15,12,2016,hector maldonado,364
26,2,2017,chloe sevigny,364
12,6,2016,mike cheatham,364
12,6,2016,fatriana evans,364
2,11,2016,kyle kirchmeier,364
30,5,2015,terry arnold,364
31,10,2017,las vegas,364
18,10,2015,laura avellaneda-cruz,364
18,10,2015,sean keating,364
28,12,2016,cody young,364
1,7,2016,boris johnson,364
12,2,2017,paul hogan,364
13,4,2016,joseph campbell,364
21,8,2015,dolores garcia,364
14,4,2016,bashar assad,364
28,4,2016,nouri al-maliki,364
4,8,2016,derryn hinch,364
16,6,2017,helmut kohl,364
30,3,2015,peter spurway,364
4,3,2016,muwafaka alabash,364
6,9,2016,genaro ruiz,364
15,4,2016,wolf blitzer,364
26,1,2017,abu dhabi,364
5,8,2015,santa barbara,364
12,2,2016,anna paquin,364
22,7,2016,mike pence,364
21,12,2016,scott pruitt,364
6,10,2015,hillary clinton,364
15,8,2016,dipa karmakar,364
26,2,2016,wang yi,364
18,2,2016,trey gowdy,364
29,10,2016,sally jewell,364
27,7,2015,mike crawford,364
20,3,2016,john kasich,364
6,7,2016,trevor davids,364
27,12,2015,paul j weber,364
28,3,2015,andreas lubitz,364
11,4,2017,paul ryan,364
16,5,2016,warren buffett berkshire hathaway,364
17,12,2015,hillary clinton,364
28,7,2017,steve bannon,364
2,8,2015,daniel berlant,364
13,6,2017,sherrod brown,364
5,6,2016,clark jr,364
2,5,2016,marco rubio,364
21,6,2016,marcus turowski,364
31,1,2017,addis ababa,364
7,10,2017,lee smithson,364
6,2,2016,marco rubio,364
28,8,2017,logan stephen palmer,364
26,10,2017,las vegas,364
13,6,2015,franklin d roosevelt,364
5,9,2015,vera caslavska,364
8,10,2015,hillary clinton,364
25,6,2016,andrew dalton,364
10,12,2015,prakash javadekar,364
13,6,2016,barbara poma,364
27,8,2016,tim kaine,364
14,5,2015,ed murray,364
20,1,2016,winnie byanyima,364
16,8,2016,lolita c baldor,364
6,8,2017,luisa ortega,364
8,10,2016,mackay marina,364
20,8,2015,ryan noonan,364
28,8,2015,jamey keaten,364
4,12,2015,matthew peairs,364
3,3,2015,vladimir putin,364
23,8,2015,dennis kelly,364
26,8,2016,tom woods,364
22,9,2016,angelina jolie,364
26,12,2016,vladimir putin,364
14,8,2016,bimalendra nidhi,364
14,3,2017,bruce shipkowski,364
4,9,2015,charles joseph gliniewicz,364
1,9,2015,martin schulz,364
12,7,2017,angela merkel,364
16,3,2016,gerry connolly,364
25,9,2015,stephen harper,364
30,6,2015,vladimir putin,364
6,1,2016,shawn coburn,364
1,10,2017,terry ebbert,364
1,10,2017,ray nagin,364
12,7,2015,rayne maguire,364
20,7,2016,george w bush,364
17,2,2017,scott hiltgen,364
14,10,2015,el nino,364
23,9,2017,los angeles,364
13,5,2017,indian ocean,364
29,8,2017,trudy lampson,364
30,8,2017,derrick johnson,364
30,8,2017,hugo wilson,364
30,8,2017,brenda tcoc,364
2,7,2016,alfred kazin,364
2,9,2015,kim davi,364
5,1,2017,nevil whitlock,364
5,1,2017,narendra modi,364
6,3,2016,olle klefbom,364
19,2,2017,vladimir putin,364
2,1,2017,tom tehan,364
31,7,2016,fred navarro,364
27,5,2016,pacific ocean,364
13,9,2017,steven mnuchin,364
9,1,2017,john nicholson,364
13,5,2016,tori anderson,364
8,2,2017,benjamin netanyahu,364
10,1,2017,emily blunt,364
4,3,2015,justice roy moore,364
23,8,2016,altaf hussain,364
15,9,2015,ambrea r j shanks,363
6,10,2016,elva perez,363
3,9,2017,piyush goyal,363
18,9,2017,sterling k brown,363
29,7,2017,tyler jarrell,363
26,9,2017,las vegas,363
12,6,2016,james comey,363
12,6,2016,sally yates,363
2,11,2016,al carlson,363
17,7,2015,matt jones,363
12,8,2017,terry mcauliffe,363
26,5,2015,haider al-abadi,363
28,9,2016,steven howard,363
23,4,2015,stan shamu,363
21,6,2017,david friedman,363
21,6,2017,king abdul-aziz,363
21,4,2015,elizabeth kolbert,363
11,5,2016,jeff baenen,363
7,12,2015,farhat hashmi,363
7,12,2015,ted cruz,363
14,10,2017,paul hanssen,363
18,10,2016,bernie sanders,363
18,4,2016,benjamin netanyahu,363
12,2,2016,levar burton,363
24,12,2015,alexandra olson,363
9,9,2017,chuck schumer,363
3,6,2016,bob hebert,363
25,12,2016,karen klein,363
2,7,2015,john kerry,363
2,7,2015,richard gordon,363
3,2,2016,josh funk,363
15,8,2016,anthony leiserowitz,363
26,2,2016,leonardo dicaprio,363
4,10,2015,james leonard,363
2,9,2017,seth borenstein,363
10,6,2016,benjamin netanyahu,363
5,4,2016,olafur ragnar grimsson,363
3,9,2015,vladimir putin,363
15,2,2017,marcio jose sanchez,363
11,11,2016,matthew jennings,363
13,8,2015,shaun mcgrath,363
16,8,2017,john mccain,363
16,8,2017,vladimir putin,363
1,12,2015,brandon dennison,363
1,12,2015,keith burdette,363
21,3,2017,cecily fong,363
15,7,2017,dmitry peskov,363
29,3,2017,raimundas karoblis,363
26,7,2016,bob dudley,363
4,9,2016,malcolm turnbull,363
5,1,2016,martin luther king jr,363
10,11,2016,shay chamberlin,363
10,11,2016,matteo salvini,363
20,12,2016,melinda deslatte,363
22,1,2017,russ bynum,363
17,4,2015,sabah al-karhout,363
5,9,2015,vaclav klaus,363
11,7,2015,nikki haley,363
22,10,2016,haider al-abadi,363
31,3,2017,daniela tani,363
2,2,2016,robert lavoy finicum,363
27,8,2017,paul ryan,363
2,1,2016,patti thompson,363
13,6,2016,josh earnest,363
28,8,2016,tom woods,363
27,8,2016,bashar assad,363
2,10,2015,patrick bethel,363
6,4,2017,tammy baldwin,363
5,5,2017,steffen seibert,363
30,11,2015,nawaz sharif,363
14,3,2016,los angeles,363
19,3,2016,francois hollande,363
4,12,2015,melani betbadal,363
3,4,2015,ali khamenei,363
16,3,2015,philip hammond,363
29,10,2017,oriol junqueras,363
22,11,2017,john f kennedy,363
1,6,2017,jeremy corbyn,363
27,6,2017,susana martinez,363
7,8,2015,vincente montano,363
7,8,2015,ted deutch,363
1,4,2017,mike pence,363
27,10,2015,asim saleem bajwa,363
5,5,2016,john deskins,363
15,11,2016,roy beck,363
19,12,2015,syed rizwan farook,363
3,4,2016,ted cruz,363
6,7,2015,michel sapin,363
27,4,2015,andrew chan,363
13,10,2017,irina bokova,363
20,8,2016,elizabeth cullen,363
22,7,2017,sam newman,363
22,7,2017,craig hutchison,363
12,5,2015,pedro morenes,363
30,9,2016,pope francis,363
5,6,2015,luke koldewyn,363
8,9,2015,kerry sublette,363
9,1,2017,kenneth lonergan,363
10,5,2015,mount bulusan,363
23,6,2016,janet yellen,363
11,4,2015,dilma rousseff,363
22,2,2016,enid katelyn nacon,363
9,11,2017,rodrigo duterte,363
12,4,2015,pena nieto,362
8,7,2015,john kerry,362
15,9,2015,shirley leuzinger,362
13,10,2016,jon gambrell,362
30,3,2016,barrett taylor,362
7,11,2017,don christensen,362
15,12,2016,carole joyce,362
14,2,2016,robert bork,362
26,9,2017,ken thomas,362
30,8,2016,muhammadu buhari,362
30,8,2016,maureen mccormick,362
19,9,2016,tulsi gabbard,362
27,1,2017,betsy devos,362
19,11,2016,salaheddine mezouar,362
30,5,2015,curtis jinkins,362
13,1,2016,jon gambrell,362
13,1,2016,justin trudeau,362
4,11,2016,james comey,362
20,2,2017,catarina axelsson,362
20,2,2017,noor rashid,362
26,11,2016,george w bush,362
13,1,2017,sean spicer,362
4,8,2016,humayun khan,362
20,6,2017,mark carney,362
9,10,2016,stephen b morton,362
3,8,2016,michael goguen,362
14,10,2017,jonathan cox,362
28,5,2015,john nielsen-gammon,362
7,2,2016,louise watt,362
28,1,2016,bernie sanders,362
12,2,2016,laurence fishburne,362
19,2,2016,tayyip erdogan,362
5,4,2017,john kelly,362
29,2,2016,mark mangini,362
15,2,2017,shinzo abe,362
22,9,2017,vipin narang,362
19,5,2016,michael mcnutt,362
9,7,2016,steve karnowski,362
21,5,2015,rudy mussi,362
1,12,2015,john kerry,362
13,12,2016,ammon bundy,362
21,3,2017,sean spicer,362
21,6,2016,charlie downing,362
24,10,2017,michael parsons,362
24,10,2017,joann perez,362
15,5,2017,bashar assad,362
29,7,2016,a hillary clinton,362
27,6,2016,malcolm turnbull,362
4,9,2016,andrew cuomo,362
8,8,2017,karl stefanovic,362
8,4,2015,lance braye,362
16,10,2015,beaufort sea,362
3,5,2017,hamidreza montazeri,362
3,5,2017,mya richardson,362
25,3,2017,todd fisher,362
19,6,2017,johan gustafson,362
13,11,2015,taraji p henson,362
2,6,2017,dow didion,362
11,2,2017,thomas homan,362
21,8,2017,mustafa suleyman,362
8,3,2016,alexis tsipras,362
29,8,2016,uhuru kenyatta,362
2,3,2016,mark dayton,362
16,1,2016,ben mccanna,362
16,8,2016,zahir umar hamis,362
17,11,2015,chris christie,362
30,11,2015,martin luther king jr,362
13,9,2016,jerry brown,362
14,11,2016,robbie william,362
20,9,2017,pacific ocean,362
14,12,2016,condoleezza rice,362
17,8,2016,selena gomez,362
17,8,2016,bhubaneswar odisha,362
17,8,2016,rashtriya swayamsevak sangh,362
17,8,2016,mark hartwig,362
23,3,2015,ali al-naimi,362
3,10,2015,alanna durkin,362
22,1,2016,ted cruz,362
22,9,2015,chris bowen,362
1,6,2015,hillary clinton,362
1,6,2015,christiana figueres,362
27,10,2015,jeb bush,362
6,11,2016,malcolm turnbull,362
19,10,2016,roberto benigni,362
9,6,2016,malcolm turnbull,362
19,12,2015,cheikh ahmed,362
4,9,2017,nikki haley,362
26,10,2015,inayatullah khan,362
12,10,2017,jim mattis,362
29,8,2017,jefferson davis,362
29,8,2017,david phillip,362
2,7,2016,roger alpher,362
19,11,2015,hillary clinton,362
20,8,2016,denis cullen,362
8,9,2016,linda mendenhall,362
28,9,2017,tom price,362
15,6,2016,ron hopper,362
19,8,2015,arctic ocean,362
9,1,2017,emily wagster pettus,362
9,1,2017,bob salsberg,362
19,6,2015,jay rosen,362
20,3,2015,tony abbott,362
27,9,2015,aretha franklin,362
27,9,2015,stephen obrien,362
22,2,2016,deanna tovah feldshuh,362
22,2,2016,spencer austin nichols,362
22,2,2016,carl chandler riggs,362
22,2,2016,rick andrew lincoln,362
22,2,2016,michonne danai gurira,362
24,8,2015,jay inslee,362
15,9,2015,jean asselborn,361
26,6,2016,boris johnson,361
30,1,2016,chris christie,361
6,2,2017,sean spicer,361
15,12,2016,stephen baxter,361
4,8,2015,anifah aman,361
19,9,2016,mazie hirono,361
12,8,2015,andre anderson,361
28,10,2017,scott saunders,361
31,10,2017,robert f bukaty,361
13,1,2016,john mccain,361
13,1,2016,mahmoud ahmadinejad,361
15,4,2017,jerry brown,361
23,6,2015,morris herald,361
4,11,2016,patricia espinosa,361
9,3,2016,jerome gorman,361
5,10,2016,justin trudeau,361
28,7,2016,isla fisher,361
3,9,2016,ben thomas,361
7,11,2015,michael frezell,361
17,10,2015,esperanza cayanan,361
21,2,2017,bob benjamin,361
18,3,2017,robert lighthizer,361
21,4,2015,adam zyglis,361
24,5,2016,edward nero,361
4,8,2016,jacqui lambie,361
8,5,2015,john kerry,361
25,8,2017,elaine duke,361
3,8,2016,bill clinton,361
15,4,2016,bashar assad,361
5,8,2015,theo bronkhorst,361
12,2,2016,jonathan rhys meyers,361
3,7,2015,alexis tsipras,361
14,8,2015,atlantic ocean,361
25,12,2016,jesus christ,361
20,7,2015,shia labeouf,361
30,4,2017,seong mook,361
10,6,2016,lucy jones,361
29,1,2016,haruhiko kuroda,361
29,4,2017,neil gorsuch,361
15,5,2015,paul adler,361
24,10,2016,erik olsen,361
26,8,2017,roy laird,361
23,10,2015,sandra rojas,361
19,11,2017,barack obama,361
2,5,2016,steve wilske,361
2,5,2016,john kasich,361
20,10,2015,ronald phillips,361
15,5,2017,angela merkel,361
25,8,2016,alessia cara,361
16,4,2016,pacific ocean,361
27,6,2016,dave morrison,361
17,1,2017,franklin d roosevelt,361
10,11,2016,pope francis,361
20,9,2016,theresa may,361
17,3,2017,ryan teasdale,361
14,1,2017,jared kushner,361
17,9,2016,los angeles,361
26,6,2015,brandi collins,361
9,2,2016,charlie baker,361
20,12,2016,juliet a williams,361
20,12,2016,erik schelzig,361
20,12,2016,kathleen floody,361
20,12,2016,jonathan mattise,361
20,12,2016,julie carr smyth,361
20,12,2016,scott bauer,361
20,12,2016,alex sanz,361
22,1,2017,mia overton,361
5,9,2015,petr josek,361
5,9,2015,balint szlanko,361
5,7,2017,narendra modi,361
7,6,2017,scott morrison,361
2,2,2016,sean anderson,361
16,9,2017,nikki haley,361
16,9,2017,randy katz,361
5,6,2017,khaled mashaal,361
10,12,2015,alicia a caldwell,361
16,8,2016,wendy demchick,361
9,4,2017,karin rosander,361
12,10,2015,hillary clinton,361
18,1,2017,patty murray,361
8,10,2016,alyssa azar,361
20,8,2015,alex kelly,361
20,8,2015,abdel-fattah el-sissi,361
11,10,2015,ricardo martinelli,361
14,10,2016,malcolm turnbull,361
19,3,2015,vladimir putin,361
17,6,2017,katy perry,361
22,1,2016,dexter lunceford,361
30,3,2017,ian stewart,361
4,4,2017,oleg alexeyev,361
15,6,2015,gretchen ehlke,361
16,3,2016,jeffrey sachs,361
29,4,2015,bernie sanders,361
27,5,2015,dwight howard,361
14,11,2017,rodrigo duterte,361
22,5,2017,richard burr,361
22,5,2017,mark warner,361
4,9,2017,jay reeves,361
19,7,2016,sid gautreaux,361
27,4,2015,matthew pennington,361
29,5,2015,janet mccabe,361
27,6,2015,chris piazza,361
26,10,2015,abdul razaq zinda,361
30,8,2017,joe aldape,361
19,11,2015,el nino,361
2,2,2017,donald tusk,361
18,5,2016,demi lovato,361
20,8,2016,jigisha ghosh,361
20,8,2016,robert biancavilla,361
23,1,2016,corinne geller,361
14,7,2016,nabam tuki,361
5,12,2015,vladimir putin,361
12,11,2017,tim clark,361
12,11,2017,tran dai quang,361
23,6,2016,vladimir putin,361
27,9,2015,joseph n jessop,361
22,2,2016,daryl norman reedus,361
11,6,2015,alan jones,361
13,11,2015,peter soeth,264
26,1,2016,mario draghi,264
22,10,2016,bill clinton,264
31,3,2017,jeff sessions,264
2,2,2016,miro kovac,264
6,8,2015,najib razak,264
21,4,2016,marko alvarez,264
27,8,2017,john austin,264
8,3,2016,felipe calderon,264
13,6,2016,phelan m ebenhack,264
27,8,2016,gregorio borgia,264
6,4,2017,evan bohannon,264
10,12,2016,john duncan,264
14,7,2015,carlo petrini,264
19,10,2017,pat toomey,264
27,9,2017,mike pence,264
14,3,2016,brett mcgurk,264
3,3,2017,jovenel moise,264
4,10,2017,hillary clinton,264
18,1,2017,theodore roosevelt,264
22,7,2015,fox batman,264
20,8,2015,chris christie,264
28,8,2015,james yates,264
4,12,2015,juan espinoza,264
6,5,2015,kishore kumar jha,264
14,12,2016,jeremy mathis,264
14,12,2016,kriv stenders,264
20,6,2015,alexis tsipras,264
4,3,2017,donna vizian,264
17,11,2017,george w bush,264
28,7,2015,paolo martelli,264
3,10,2017,sarah sanders,264
25,2,2017,sean spicer,264
15,1,2016,timothy kopra,264
15,2,2016,los angeles,264
15,11,2016,kate mckinnon,264
17,3,2016,joel manby,264
1,9,2017,carol riley,264
26,7,2015,ku klux klan,264
4,9,2017,cox bazar,264
29,5,2015,mohammed al-saeedi,264
2,10,2016,bruce shipkowski,264
2,10,2016,mike towell,264
12,10,2017,elaine duke,264
13,5,2017,greg gianforte,264
20,4,2016,jean stothert,264
4,10,2016,anil dash,264
19,9,2017,felix sater,264
23,1,2016,jerry brown,264
2,9,2016,jerry brown,264
8,11,2016,roy cooper,264
1,10,2016,david mcfadden,264
1,10,2016,joshua goodman,264
5,2,2016,joseph rovero,264
29,6,2016,fred navarro,264
8,9,2016,andrea leadsom,264
25,4,2017,nancy pelosi,264
9,11,2015,li shuo,264
28,9,2017,peter zabrok,264
24,11,2016,cliff jackson,264
24,11,2016,angela bertram,264
24,11,2016,molly kneebone,264
24,11,2016,jacob stapleton,264
24,11,2016,erwin richter,264
24,11,2016,harley edward streten,264
24,11,2016,emily baker,264
24,11,2016,christina applegate,264
24,11,2016,todd greenberg,264
24,11,2016,melissa higgins,264
24,11,2016,carmen carmody,264
25,8,2015,giuliana rancic,264
4,6,2016,gen nakatani,264
23,9,2016,jennifer aniston,264
15,2,2017,james mattis,264
22,9,2017,mike pence,264
22,9,2017,justin trudeau,264
28,6,2016,john raby,264
29,6,2015,harry reid,264
19,5,2016,dilma rousseff,264
20,10,2016,ian goodenough,264
30,11,2016,jovenel moise,264
10,3,2017,pope francis,264
11,11,2016,harry s truman,264
11,11,2016,charlton heston,264
19,8,2015,mitch landrieu,264
13,8,2015,kristin j bender,264
13,8,2015,yara bishara,264
28,10,2016,amy goodman,264
28,10,2016,narendra modi,264
28,10,2016,kate goodchild,264
1,8,2017,tisha bav,264
1,8,2017,alfonso dastis,264
2,5,2017,brian holmes,264
2,5,2017,brenda enriquez,264
4,2,2017,rex cribb,264
5,12,2015,pacific ocean,264
13,11,2016,kelley rourke,264
28,5,2016,muhammadu buhari,264
3,2,2017,vladimir isachenkov,264
11,3,2016,tom frieden,264
22,4,2016,mario draghi,264
1,11,2016,kendall jenner,264
20,3,2015,mike baird,264
23,4,2016,anne hathaway,264
21,3,2016,boaty mcboatface,264
10,2,2016,dee-ann durbin,264
24,4,2016,madhav newpane,264
10,7,2016,annette franco,264
16,4,2016,marianna fenn,264
25,5,2016,johnny depp,264
10,1,2017,hugh grant,264
10,1,2017,ann taylor,264
11,3,2017,hillary clinton,264
18,8,2015,kim davi,264
22,2,2016,paola flores,264
11,10,2016,stephanie scott,264
27,6,2016,liam fox,264
27,6,2016,andrea leadsom,264
27,6,2016,sajid javid,264
27,6,2016,vikas swarup,264
13,3,2017,rodrigo duterte,264
19,5,2015,luz maria urrego,264
12,5,2016,jeb bush,264
20,9,2016,tayyip erdogan,264
11,7,2016,rodrigo duterte,264
16,10,2015,frank klotz,264
16,10,2015,mac thornberry,264
6,6,2016,sun jianguo,264
3,8,2017,ron joslin,264
16,5,2017,loretta lynn,264
29,6,2017,ben sasse,264
16,1,2017,paul ryan,264
17,9,2016,john kerry,264
1,5,2017,van zandt,264
9,11,2017,atlantic ocean,264
26,4,2017,joe manchin,264
14,5,2016,aziz ansari,264
14,5,2016,david muir,264
14,5,2016,bobbi brown,264
17,4,2015,izzat ibrahim al-douri,264
17,4,2015,mike baird,264
3,4,2015,saritchai anekwiang,264
5,11,2016,lady gaga,264
26,8,2016,sean martin,264
26,8,2016,marco santarelli,264
9,8,2017,kris kobach,264
9,9,2016,irina bokova,264
17,11,2016,edward nieto,264
13,3,2016,bashar al-assad,264
23,1,2017,mark wilson,264
26,12,2016,indian ocean,264
14,8,2016,sonam kapoor,264
14,3,2017,mahmoud abbas,264
29,9,2017,steven mnuchin,264
1,6,2017,alan finkel,264
15,7,2016,newt gingrich,264
9,5,2017,scott pruitt,264
12,4,2015,juan manuel santos,264
29,4,2016,ernest giles,264
8,7,2015,mike bober,264
3,9,2017,johnny clark,264
26,6,2016,malcolm turnbull,264
30,1,2016,gemma collins,264
27,7,2016,heston blumenthal,264
3,1,2016,craig strickland,264
22,6,2017,kim reynolds,264
11,10,2017,christina hanson,264
26,9,2017,antonio guterres,264
27,1,2017,lamar alexander,264
17,7,2015,andy griffith,264
24,4,2015,karen mason,264
15,4,2017,bob corker,264
1,7,2016,taj mahal,264
12,2,2017,shinzo abe,264
20,2,2017,monica ramos,264
23,4,2015,ashley mcavey,264
22,11,2016,jack dalrymple,264
26,2,2015,david drake,264
26,2,2015,pat eisemann,264
21,6,2017,hillary clinton,264
21,8,2015,teri rowles,264
21,10,2016,kerem kinik,264
14,4,2016,alexander novak,264
28,4,2016,isnilon hapilon,264
5,3,2016,zhu liangyu,264
6,4,2015,bob corker,264
24,5,2016,anastassios saxpelidis,264
4,8,2016,helen edwards,264
29,11,2015,a roman catholic,264
29,11,2016,saddam hussein,264
5,12,2016,stephen obrien,264
12,10,2016,eric holcomb,264
12,10,2016,khizr khan,264
30,3,2015,bertrand piccard,264
9,10,2017,vladimir putin,264
26,1,2017,rachel bronson,264
26,10,2016,edwards lifesciences,264
28,1,2016,ryan waylen payne,264
10,6,2015,las vegas,264
9,9,2017,reynalda matus martinez,264
9,9,2017,paulo cesar escamilla matus,264
16,8,2015,nick carpou,264
16,8,2015,george brandis,264
19,2,2016,africa putin,264
11,1,2017,zayed al nahyan,264
14,8,2015,john hickenlooper,264
16,11,2016,ben carson,264
24,10,2015,mark stocco,264
8,3,2017,sarah huckabee sanders,264
9,3,2015,jeff baenen,264
21,12,2016,niranjan shrestha,264
16,6,2015,berza simsek,264
7,7,2016,jamar clark,264
12,4,2017,dmitry peskov,264
4,10,2015,danielle randolph,264
4,10,2015,ashraf ghani,264
18,2,2016,nicolas maduro,264
20,10,2017,ricardo rossell,264
13,10,2015,pacific ocean,264
4,6,2017,los angeles,264
12,7,2016,shinzo abe,264
15,8,2015,carlo petrini,264
11,4,2017,sergio mattarella,264
15,5,2015,mitch weiss,264
14,5,2017,george w bush,264
23,5,2016,rene-charles angelil,264
26,8,2017,cecillia wang,264
21,5,2015,jeb bush,264
10,2,2017,marty walsh,264
16,12,2016,anthony levandowski,264
2,5,2016,baker hughes,264
20,4,2015,bobby brown,264
20,4,2015,joel millman,264
26,7,2016,taban deng gai,264
27,1,2016,carol vigoda fuchs,264
13,8,2016,bill haslam,263
13,8,2016,greeneville sun,263
7,4,2015,carlos vega,263
31,3,2017,richard burr,263
5,7,2017,hakan samuelsson,263
6,6,2017,ken thomas,263
21,9,2017,marta cruz,263
25,6,2016,karol dunford,263
2,2,2016,lissa casey,263
11,2,2017,calvin klein,263
21,4,2016,brian deese,263
27,8,2017,roy laird,263
2,1,2016,jay newman,263
2,3,2016,rajya sabha,263
7,10,2015,brittany maynard,263
22,6,2016,jackson baker,263
27,8,2016,terry branstad,263
14,5,2015,jerry brown,263
6,4,2017,hillary clinton,263
20,1,2016,hassan rouhani,263
14,9,2015,david cameron,263
16,8,2016,pacific ocean,263
17,11,2015,eric kurth,263
3,3,2017,michel martelly,263
9,6,2015,robert keach,263
4,10,2017,john fudenberg,263
7,1,2017,el capitan,263
9,4,2017,stefan lofven,263
16,2,2017,john hickenlooper,263
4,1,2016,farhan haq,263
30,9,2015,nurol insaat,263
4,12,2015,jeremy corbyn,263
14,1,2016,ryan flynn,263
14,12,2016,nelson woss,263
14,12,2016,daniel taplitz,263
26,8,2015,john kerry,263
28,4,2015,glenn stevens,263
28,4,2015,paul ryan,263
15,4,2015,steve easterbrook,263
17,9,2015,martha grimm,263
5,11,2017,bakr binladin,263
6,11,2016,banktech asia,263
6,11,2016,kuala lumpurnov,263
3,10,2017,travis kalanick,263
15,1,2016,david fullagar,263
2,6,2015,ellen knickmeyer,263
2,6,2015,kevin freking,263
9,6,2016,john kasich,263
13,10,2017,pacific ocean,263
14,7,2016,mike pence,263
4,9,2017,santa barbara,263
27,4,2015,fumio kishida,263
12,11,2016,angela merkel,263
26,10,2015,evan thornley,263
25,4,2016,rachel notley,263
8,2,2016,tony abbott,263
4,10,2016,jesse jackson,263
5,3,2015,justice stephen breyer,263
7,6,2016,chad myers,263
2,2,2017,frank timmermans,263
11,3,2015,myuran sukumaran,263
11,3,2015,bharat parashar,263
11,3,2015,jeff gordon,263
8,11,2016,doug burgum,263
8,11,2016,pat toomey,263
22,7,2017,hillary clinton,263
22,7,2017,anthony scaramucci,263
5,11,2015,taiwo sobamowo,263
7,3,2017,le parisien,263
5,1,2017,ed gillespie,263
5,1,2017,corey stewart,263
28,9,2017,john degrazio,263
1,8,2016,catherine lucey,263
29,9,2015,alfred mcewen,263
10,4,2015,kevin baugh,263
31,7,2015,daniel berlant,263
4,6,2016,bill clinton,263
29,4,2017,mary altaffer,263
17,12,2015,andrew cuomo,263
18,11,2016,narendra modi,263
19,5,2016,amina ali,263
20,10,2016,david shoebridge,263
10,3,2017,colin barnett,263
11,11,2016,forest whitaker,263
19,8,2015,olli heinonen,263
19,8,2015,scott walker,263
13,8,2015,arun jaitley,263
28,10,2016,walt disney,263
11,8,2016,hugh hewitt,263
28,5,2016,alexis tsipras,263
9,7,2016,kasim reed,263
24,7,2016,thomas steinkraus-koch,263
1,7,2015,las vegas,263
6,11,2017,barbara hendricks,263
11,3,2016,donna l fleming runyon,263
11,3,2016,alan amron,263
5,8,2017,vladimir putin,263
9,1,2017,martin mcguinness,263
1,11,2016,george w bush,263
22,3,2016,john kasich,263
18,12,2016,john goodman,263
21,7,2017,hillary clinton,263
24,4,2016,ram shrestha,263
10,7,2016,matthew jennings,263
29,7,2016,john kerry,263
27,6,2016,rick perry,263
27,6,2016,taylor wimpey,263
7,5,2016,tom cutbush,263
7,5,2016,jason karklis,263
7,5,2016,cameron costello,263
7,5,2016,sinn fein martin mcguinness,263
13,3,2017,bashar assad,263
17,1,2017,tom mcclintock,263
17,1,2017,bernie sanders,263
17,1,2017,collin peterson,263
20,4,2017,dee-ann durbin,263
18,2,2017,benjamin netanyahu,263
14,6,2017,otto warmbier,263
23,12,2015,joseph abood,263
4,3,2015,joko widodo,263
4,3,2015,nancy pelosi,263
17,3,2017,michael tosatto,263
16,10,2015,daryl kimball,263
3,8,2017,danny glover,263
1,5,2017,amy vaughan,263
20,12,2016,lance madison,263
22,1,2017,johanna nejedlova,263
26,4,2017,jeff sessions,263
28,4,2017,jon ossoff,263
28,4,2017,adam winkler,263
14,5,2016,bret baier,263
14,5,2016,mark emmert,263
14,5,2016,rick owens,263
25,3,2017,ellen goldstein,263
25,3,2017,chris wallace,263
25,3,2017,marietta robinson,263
7,7,2017,kevin yombor,263
10,5,2016,rick smith,263
23,8,2015,alain le roy,263
1,4,2016,jake sullivan,263
23,1,2017,mon jan,263
14,8,2016,michael jackson,263
14,8,2016,britney spears,263
14,8,2016,amber heard,263
14,8,2016,deepika padukone,263
29,9,2017,david barraza,263
30,3,2017,jerry brown,263
30,3,2017,patti goldman,263
1,6,2015,toby morrison,263
22,5,2016,gyanendra shrestha,263
22,5,2016,hosni mubarak,263
29,5,2017,muhammadu buhari,263
18,9,2015,joseph n jessop,263
18,9,2015,raghu rau,263
15,9,2015,claudia ruiz massieu,263
15,9,2015,ivica dacic,263
28,11,2015,james thornton,263
6,10,2016,pierre richard luxama,263
6,10,2016,ben fox,263
9,2,2017,ted malloch,263
30,1,2016,danniella westbrook,263
30,1,2016,john kerry,263
30,1,2016,emma willis,263
30,3,2016,bashar al-assad,263
25,10,2016,greg torda,263
25,10,2016,mike pence,263
10,3,2015,rick scott,263
7,11,2017,erik paulsen,263
7,11,2017,vijay mallya,263
17,12,2016,clint eastwood,263
18,9,2017,billy billy eichner,263
15,12,2016,viktor poznikhir,263
11,10,2017,mike pence,263
12,6,2016,rajat malhotrascientists,263
12,6,2016,justin mcmanusall,263
2,11,2016,gerald beck,263
30,5,2015,idrissa mandara,263
31,10,2017,billy eichner,263
13,1,2016,david bowie,263
8,12,2015,robert irwin,263
17,2,2016,paul ryan,263
17,2,2016,david rainey,263
7,5,2017,scott morrison,263
24,4,2015,sergei donskoi,263
9,4,2015,wilmer mclean,263
23,6,2015,abdur rauf,263
26,5,2015,rodolfo gonzalez austin,263
20,2,2017,rex tillerson,263
2,6,2016,hao hao,263
26,5,2017,atlantic ocean,263
1,5,2016,bashar al-assad,263
17,10,2015,stephen harper,263
21,2,2017,paul miller,263
8,1,2017,saddam hussein,263
21,8,2015,todd richmond,263
28,4,2016,margaret yang,263
28,4,2016,sulu sea,263
3,11,2017,jonathan morita,263
21,4,2015,joseph pulitzer,263
13,1,2017,walter shaub,263
4,8,2016,noel pearson,263
16,7,2015,rebecca reynolds yonker,263
