Day,Month,Year,Actor,Count
2,6,2017,sigmar gabriel,193
2,6,2017,steve adler,193
13,12,2016,evan vucci,193
17,12,2016,barack obama,193
18,9,2017,andy vesey,193
22,6,2017,tommy ford,193
19,11,2016,jeff erickson,193
24,6,2015,caryn rousseau,193
12,9,2016,khalifa hifter,193
23,9,2016,jabar al-luaibi,193
28,4,2015,thomas meier,193
28,4,2015,patrick pouyanne,193
16,3,2016,saleh al-sada,193
8,5,2016,jeremy buckingham,193
29,4,2015,ciaran giles,193
29,4,2015,james farley,193
29,4,2015,upendra mansingh,193
29,4,2015,jose manuel garcia margallo,193
3,4,2015,mohammad javad zarif,193
26,8,2016,linda hervieux,193
10,10,2016,rob jakoby,193
12,7,2015,mario anguiano,193
29,8,2017,jeff martin,193
29,8,2017,gregg abbott,193
30,8,2017,stacey plaisance,193
30,8,2017,troy nehls,193
8,1,2017,pope francis,193
8,1,2017,pacific ocean,193
16,5,2015,patrick taylor,193
25,1,2016,superstorm sandy,193
16,9,2016,neale fraser,193
28,6,2016,stevie johnson,193
18,1,2016,martin luther king,193
18,1,2016,abu dhabi,193
5,8,2015,dan ayres,193
4,10,2016,craig fugate,193
14,2,2016,patrick morrisey,193
21,8,2017,brian carlstrom,193
27,5,2015,fred thomas,193
23,11,2016,sophia wilansky,193
10,11,2015,javier ayuso,193
19,8,2016,david watts,193
12,10,2016,bill clinton,193
29,10,2015,el nino,193
8,11,2016,barack obama,193
10,10,2017,maggie fleming,193
9,5,2016,justin trudeau,193
21,7,2015,diana valenzuela,193
17,9,2017,john sharp,193
20,5,2015,el nino,193
4,3,2015,denis pushilin,193
26,9,2016,noureddine bouterfa,193
8,5,2015,lawrence epstein,193
29,11,2015,pacific ocean,193
18,11,2016,jacqueline savitz,193
3,9,2017,kara cook-schultz,193
8,2,2016,janelle cogan,193
18,5,2016,bernie sanders,193
14,5,2015,van voast,193
15,10,2017,molly rattigan,193
9,6,2015,tim mowry,193
9,9,2017,thomas bossert,193
15,10,2016,lisa baumann,193
28,12,2015,mauricio macri,193
13,9,2017,stephanie kaple,193
2,11,2015,richard stewart,193
2,11,2015,michael gerrard,193
2,11,2015,julia olson,193
9,4,2015,los angeles,193
26,5,2015,cherri maley,193
2,9,2017,jason dearen,193
5,5,2016,kenny chesney,193
11,12,2015,michael jacobs,193
23,4,2015,gabriel orozco,193
1,3,2015,vince vaughn,193
21,2,2017,barack obama,193
21,6,2017,michael guy,193
11,6,2015,jonathan mccomb,193
15,5,2016,el nino,164
25,6,2015,anwar kazmi,164
19,11,2015,javier mendoza,164
23,2,2017,sean carey,164
11,1,2017,sally jewell,164
21,11,2016,clare dinnis,164
22,8,2017,julie vigeland,164
7,11,2015,adam voges,164
7,11,2015,ross taylor,164
7,11,2015,nathan lyon,164
7,11,2015,ian chappell,164
7,11,2015,tom latham,164
7,11,2015,brett lee,164
7,11,2015,mitchell johnson,164
7,11,2015,mitchell starc,164
7,11,2015,kane williamson,164
7,11,2015,brendon mccullum,164
7,11,2015,usman khawaja,164
10,2,2017,paul cosford,164
6,7,2017,jerry brown,164
5,9,2015,kenny johnson,164
27,4,2015,tom taplin,164
22,4,2017,hannah martin,164
6,10,2016,daniel myras,164
15,8,2017,ernest bai koroma,164
6,9,2016,bijan namdar zangeneh,164
24,5,2015,barack obama,164
6,1,2017,pacific ocean,164
27,7,2016,lin-manuel miranda,164
27,7,2016,justin correll,164
26,3,2015,michelle bachelet,164
11,8,2015,virgen maria jerez,164
7,6,2016,trevor foster,164
30,11,2015,ted cruz,164
3,6,2016,mohammed barkindo,164
16,2,2017,sergey lavrov,164
28,8,2015,james franklin,164
12,5,2015,krishna gyawali,164
20,9,2017,luis morales jlmnoticias,164
7,11,2016,sophie lewis,164
19,12,2015,ma yunan,164
27,3,2017,elon musk,164
19,4,2016,pacific ocean,164
24,2,2015,al gore,164
25,2,2016,ali al-naimi,164
26,10,2016,cecily fong,164
12,9,2017,gerard collomb,164
12,9,2017,yudisleidis mederos,164
25,3,2017,gladys berejiklian,164
25,3,2017,michelle micallef,164
24,3,2016,darcy golliher,164
26,8,2016,barack obama,164
10,10,2016,jackie keiser,164
26,4,2015,dharmu subedi,164
10,4,2017,kendall jenner,164
1,9,2017,renz michael,164
30,8,2017,tom mccasland,164
13,7,2016,diane simonich,164
7,10,2016,john tecklenburg,164
2,9,2016,brendan farrington,164
22,7,2017,panagiotis bekali,164
3,11,2017,bill clinton,164
26,5,2016,barack obama,164
31,1,2017,henry margusity,164
14,9,2017,atlantic ocean,164
29,7,2016,kane thornton,164
6,10,2015,bernard ferguson,164
24,1,2016,jefferson heavner,164
3,5,2016,emma dagostino,164
3,5,2016,gavin lang,164
3,5,2016,tara mansfield,164
3,5,2016,oliver halliwell,164
3,5,2016,paul eyles,164
3,5,2016,ron douglas,164
7,8,2017,kelli bruer,164
20,10,2017,dave jones,164
28,2,2017,khalid al-falih,164
19,6,2015,ali al-naimi,164
12,2,2017,kyle elliott,164
21,1,2016,chrissy wiginton,164
13,5,2016,andre borschberg,164
23,4,2016,justin trudeau,164
22,12,2015,matt kennerley,164
12,6,2015,nyoman wiratmadja pudja,164
18,3,2015,george osborne,164
20,5,2015,janet yellen,164
20,5,2015,paul smith,164
7,10,2017,bobby williams,164
7,9,2015,phil klotzbach,164
1,6,2015,paul caruso,164
29,11,2016,van groningen,164
18,11,2016,randall luthi,164
21,10,2017,sam moore,164
25,5,2017,pacific ocean,164
23,9,2017,maria ruiz scaperlanda,164
23,9,2017,julie kroener,164
27,3,2015,zayn malik,164
15,1,2017,bruce shipkowski,164
19,12,2016,colum eastwood,164
28,5,2015,darrell fox,164
29,8,2016,christa bailey,164
29,8,2016,larry emery,164
19,9,2017,breakingnnow breakingnnow,164
6,12,2015,caroline bader,164
6,12,2015,veerabhadran ramanathan,164
6,12,2015,pope franci,164
6,12,2015,alois taize,164
15,10,2017,katie mckenzie,164
25,8,2016,dave tucek,164
3,3,2017,sergeant trent swinton,164
15,10,2016,enex jean-charles,164
30,5,2016,john brieden,164
11,5,2015,ed murray,164
2,4,2016,harry markham,164
17,9,2015,aly baltrus,164
17,9,2015,jerry brown,164
22,9,2015,leonardo dicaprio,164
12,7,2017,lorena gonzalez fletcher,164
1,1,2017,donald trump,164
5,8,2016,bernie pinsonat,164
26,2,2015,patanjali yogpeeth,164
11,5,2016,alexander calder,164
17,6,2016,adam wolfe,163
31,5,2015,dwayne johnson,163
31,5,2015,anthony oshea,163
2,12,2016,meaghan wims,163
28,10,2016,david bailey,163
5,5,2015,david cook,163
16,6,2016,ted bayard,163
11,10,2017,jocelyn gecker,163
14,2,2016,emery p dalesio,163
14,2,2016,claire galofaro,163
14,2,2016,dylan lovan,163
14,2,2016,mead gruver,163
25,4,2015,mount kumori,163
24,4,2015,david acheson,163
24,4,2015,arian barzan,163
24,4,2015,baryam akdogan,163
24,4,2015,kirk sowell,163
7,9,2017,nicholas k geranios,163
7,9,2017,robin roberts,163
7,9,2017,rebecca boone,163
7,9,2017,lionel hurst,163
7,9,2017,olga r rodriguez,163
30,11,2016,chuck phillips,163
7,7,2016,li wei-sen,163
27,5,2016,steve smith,163
16,5,2016,pacific ocean,163
25,2,2015,ali al-naimi,163
26,7,2016,mohammed al-ramahi,163
5,9,2015,charles dixon,163
5,9,2015,george titler,163
5,9,2015,marshall musick,163
19,1,2016,katie keranen,163
31,3,2017,stella artois,163
13,12,2016,kenny rogers,163
23,10,2015,enrique pena nieto,163
30,5,2015,dick fabrizio,163
30,5,2015,michael rawlins,163
30,5,2015,alan dunham,163
20,9,2017,joe lopez,163
13,5,2015,indrajit singh,163
16,11,2015,david koch,163
23,6,2017,ryan zinke,163
19,4,2016,margarita uribe,163
23,11,2015,justin trudeau,163
15,7,2015,jack chrisman,163
15,7,2015,greg zyla,163
15,7,2015,eddie schartman,163
15,7,2015,clare sanders,163
15,7,2015,dyno don nicholson,163
15,7,2015,cecil yother,163
15,7,2015,bruce larson,163
15,7,2015,hubert platt,163
15,7,2015,tom wagner,163
15,7,2015,dyno don,163
15,7,2015,darrell droke,163
15,7,2015,ronnie sox,163
15,7,2015,al joniec,163
22,1,2017,butch benedict,163
31,12,2015,josh willis,163
12,9,2017,walfrido antonio valdes perez,163
12,9,2017,yolendis castillo mart,163
12,9,2017,laritza penalver,163
29,4,2015,robert f bukaty,163
24,8,2016,stephane dujarric,163
10,10,2016,larissa waters,163
10,10,2016,megan desrosiers,163
10,9,2015,jerry brown,163
5,9,2016,richard primack,163
6,12,2016,malcolm turnbull,163
27,9,2016,los angeles,163
8,1,2017,zach tolby,163
2,9,2016,frank perry,163
3,11,2017,david knight,163
3,11,2017,desiree farrell,163
3,11,2017,tatyana watkins,163
3,11,2017,daniel mogro,163
17,6,2015,andrew getty,163
31,3,2015,abu dhabi,163
25,1,2016,zac efron,163
12,4,2016,christopher hanna,163
6,2,2016,denise lavoie,163
6,2,2016,holly ramer,163
6,2,2016,dave collins,163
6,2,2016,mark zuckerberg,163
6,2,2016,jennifer mcdermott,163
28,8,2017,miranda lambert,163
24,1,2016,jerry scheeler,163
4,10,2015,laurie bobillot,163
7,8,2017,adrian rotaru,163
1,11,2016,pope francis,163
9,3,2016,josh coolbaugh,163
10,5,2015,phillip truitt,163
27,5,2017,adani carmichael,163
30,7,2015,los angeles,163
18,10,2017,gina hanrahan,163
29,11,2016,ignasius jonan,163
18,11,2016,janet yellen,163
23,9,2017,neida febus,163
13,10,2016,allen thomas,163
2,1,2016,mike oconnell,163
19,9,2017,luis felipe puente,163
20,8,2016,laytrom rheams,163
14,12,2015,francois hollande,163
6,12,2015,bishop marcelo sanchez sorondo,163
17,4,2017,martin garrix,163
31,8,2016,kelley walker,163
8,12,2015,mark cutifani,163
17,2,2016,jon gambrell,163
6,3,2016,costas kantouris,163
7,5,2015,angela pfannkuch,163
2,7,2015,jonathan fahey,163
5,4,2017,cesar garcia,163
15,8,2016,sophia richie,163
29,2,2016,john mccain,163
11,3,2016,dan fromme,163
23,3,2015,richard burke,163
23,3,2015,joel johnson,163
23,3,2015,linda mcpherson,163
17,9,2015,linda arthur,163
17,9,2015,steve arthur,163
12,7,2017,cristina garcia,163
28,10,2015,kathrin altwegg,163
2,9,2017,tom bossert,163
1,7,2016,kristin ford,163
2,6,2016,mario draghi,163
26,8,2017,mauro eligio,163
25,7,2016,hillary clinton,163
5,8,2016,sherwood gagliano,163
5,8,2016,lelong jr,163
5,8,2016,mark davis,163
5,8,2016,oliver houck,163
5,8,2016,john day,163
15,11,2016,adam rondeau,163
1,6,2017,hillary clinton,163
4,9,2015,los angeles,163
22,1,2016,josh booker,163
9,9,2015,maura healey,163
8,12,2016,helen vanwel,162
28,6,2016,derrick muhammad,162
31,5,2015,superstorm sandy,162
2,12,2016,matteo renzi,162
12,10,2017,nguyen xuan cuong,162
12,10,2017,lynn bennett,162
2,7,2016,los angeles,162
4,10,2016,leonardo dicaprio,162
11,6,2016,daniellemonaro daniellemonaro,162
27,8,2017,eric blake,162
25,4,2015,thomas frese carlsen,162
12,1,2016,societe generale,162
7,5,2017,denis coderre,162
19,2,2017,peter gleick,162
28,9,2017,marc anthony,162
13,12,2015,seth borenstein,162
13,12,2015,prakash javadekar,162
26,10,2017,john terrell,162
5,12,2015,el nino,162
20,11,2015,chris hogan,162
24,1,2017,nathan deal,162
15,5,2015,patrick chen,162
15,3,2017,joaquim goes,162
15,3,2017,rosario gomes,162
7,11,2015,matt bevin,162
7,11,2015,roger whelan,162
11,11,2017,pope francis,162
29,9,2017,john locke,162
29,9,2017,david anderson,162
3,3,2016,aubrey mcclendon,162
6,10,2016,luke bryan,162
15,4,2016,pacific ocean,162
6,1,2017,maggie samuhel,162
26,3,2015,mahmud aleuy,162
27,4,2016,stephen goss,162
6,8,2015,john prine,162
22,6,2017,jim stefkovich,162
20,11,2017,bob pishue,162
2,10,2015,alex todd,162
30,5,2015,steve verrill,162
19,2,2016,los angeles,162
19,2,2016,david cameron,162
30,9,2015,superstorm sandy,162
13,8,2016,davel johnson,162
6,5,2015,ron wyden,162
16,11,2015,scot lehigh,162
16,11,2015,michael oppenheimer,162
16,11,2015,jennifer m welsh,162
16,11,2015,charlotte kahn,162
5,10,2016,bob fischer,162
19,10,2016,james ogloff,162
10,3,2017,los angeles,162
10,3,2017,suzanne shaw myette,162
20,12,2016,dong liansai,162
17,4,2015,barack obama,162
15,12,2016,arlene foster,162
8,6,2015,ottmar edenhofer,162
24,8,2016,narendra modi,162
25,10,2015,gerardo ruiz esparza,162
26,8,2016,paul massara,162
9,9,2016,paul picha pee-kuh,162
9,9,2016,larry puzio,162
17,11,2016,walter guidroz,162
26,4,2015,arjun vajpai,162
26,2,2017,tahnie martin,162
6,12,2016,anthony lynham,162
1,9,2017,elizabeth hill,162
6,11,2015,el nino,162
7,10,2016,joseph guyler delva,162
7,10,2016,chris christie,162
7,10,2016,michael barnett,162
8,2,2017,brett harrison,162
10,2,2016,hillary clinton,162
2,5,2016,steven keates,162
12,4,2016,jennifer neyman,162
11,7,2017,santa barbara,162
20,9,2016,jonathan pershing,162
28,8,2017,mark zandi,162
17,3,2017,ram subramanian,162
3,5,2016,monte bovill,162
3,5,2016,mount alexander ron douglas,162
15,3,2015,mandurah crabfest,162
19,1,2017,ellen degeneres,162
3,5,2017,bret stephens,162
9,6,2016,robroy williams,162
14,8,2016,daniel berlant,162
9,3,2017,ed pepin,162
9,3,2017,piedad estrada,162
9,3,2017,marco antonio barrientos,162
7,10,2017,john fitzhugh,162
7,10,2017,cleve bell,162
7,10,2017,nancy bell,162
31,10,2015,zobaid fagiri,162
26,11,2015,david cameron,162
29,11,2016,haider al-abadi,162
3,9,2017,ron montoya,162
3,9,2017,mari yamaguchi,162
3,9,2017,john nielsen,162
19,12,2016,sinn fein,162
3,2,2017,los angeles,162
17,5,2017,lonnie risenhoover,162
17,5,2017,stacey valdez,162
20,8,2016,pamela vance,162
20,8,2016,anthony williams,162
20,8,2016,noureddine azmi,162
20,8,2016,tommy owens,162
20,8,2016,derek percle,162
20,8,2016,austin schexnayder,162
20,8,2016,mercedes gazelle,162
17,10,2017,scott rowe,162
22,6,2016,amy seeley,162
29,3,2017,ibrahim ali,162
29,3,2017,sahra muse,162
15,10,2017,monica argenti,162
1,11,2015,michael walter,162
28,12,2016,joel pippard,162
15,10,2016,rafael lemaitre,162
8,3,2017,mike iwanicki,162
5,4,2017,megan eckroth,162
13,9,2017,andrew cuomo,162
13,9,2017,robert earl keen,162
28,7,2015,bob dudley,162
1,5,2015,julie bishop,162
1,6,2017,betsy devos,162
23,10,2017,dave jones,162
7,8,2015,kristin bender,162
28,6,2016,lynette gibson mcelhaney,161
14,3,2015,tom kloza,161
14,3,2015,aurelia balpe,161
22,6,2015,los angeles,161
5,11,2015,marlene weisenbeck,161
5,11,2015,pope john paul,161
5,11,2015,maria friedman,161
25,4,2015,kamal singh bam,161
1,6,2016,beth wolf,161
22,7,2016,lady michelle obama,161
19,5,2015,greg abbott,161
9,11,2015,kevin mcintyre,161
9,11,2015,carol nestler,161
9,11,2015,mark a tuniewicz,161
9,11,2015,laurie han,161
19,2,2017,doris matsui,161
19,2,2017,josh frydenberg,161
28,9,2017,jimmy carter,161
27,5,2015,john nielsen-gammon,161
22,9,2016,ryan osler,161
11,4,2017,akir mayen,161
15,3,2017,ahmad al-alawi,161
15,3,2017,ollie clarke,161
15,3,2017,bandar al-rowdah,161
22,11,2016,lauren eyles,161
22,8,2017,mike oleary,161
23,1,2017,atlantic richfield,161
23,1,2017,mark thompson,161
25,2,2015,john boehner,161
3,9,2016,mark thiessen,161
7,11,2015,david kennedy,161
29,9,2017,mark habiger,161
29,9,2017,bill hyman,161
23,5,2015,david quinn,161
6,6,2016,chad myers,161
16,6,2017,donald trump,161
10,9,2016,donald trump,161
6,9,2016,bijan zanganeh,161
19,1,2016,william ellsworth,161
20,12,2015,ann george,161
11,8,2015,jose luis perello,161
13,12,2016,john bolton,161
22,4,2016,amber rudd,161
21,4,2016,atlantic ocean,161
7,9,2016,eileen sobeck,161
22,6,2017,atlantic ocean,161
7,6,2016,peter rae,161
7,6,2016,muhammadu buhari,161
7,6,2016,jason dearen,161
20,11,2017,mary maguire,161
20,11,2017,x los angeles,161
12,8,2015,julian mayes,161
31,10,2017,portia scovern,161
17,7,2015,jason frederick,161
25,1,2017,el nino,161
15,6,2016,martin scorsese,161
7,11,2016,malcolm roberts,161
19,8,2016,sean collins,161
6,5,2015,peter defazio,161
17,8,2016,lady gaga,161
24,8,2017,john bel edwards,161
24,2,2015,rajendra k pachauri,161
8,5,2016,king salman,161
12,9,2017,david goldman,161
4,11,2015,ben scandella,161
5,9,2017,kelly rowland,161
25,5,2015,lynda hamaoui-laguel,161
25,10,2015,pacific ocean,161
6,12,2016,margaret strelow,161
20,7,2016,los angeles,161
1,9,2017,edelmira gutierrez,161
1,9,2017,chris gutierrez,161
1,9,2017,danny hannon,161
29,8,2017,chris young,161
16,5,2015,carolyn driedger,161
16,5,2015,barack obama,161
8,2,2017,danielle manning,161
5,3,2016,seth borenstein,161
20,4,2015,matthew franchek,161
25,5,2016,bertrand piccard,161
27,6,2016,david cameron,161
3,2,2016,hillary clinton,161
29,10,2017,mike thompson,161
20,3,2016,peter square,161
10,5,2015,gautam rimal,161
20,3,2015,richard lambert,161
21,9,2015,pacific ocean,161
7,4,2016,olafur ragnar grimsson,161
14,8,2017,david bowie ziggy,161
27,12,2015,tom clemo,161
31,8,2017,caitlyn kelleher,161
31,8,2017,hilary duff,161
7,9,2015,jim kossin,161
27,10,2015,los angeles,161
18,9,2015,patricia carter,161
18,9,2015,mark mccloud,161
3,9,2017,missy dundov,161
16,9,2015,brian mcinerney,161
11,9,2015,indian ocean,161
12,8,2016,leroy hansford,161
22,6,2016,ian nunn,161
6,5,2016,javed akram,161
8,12,2015,pope francis,161
17,2,2016,adam schreck,161
15,10,2016,amanda burge,161
16,2,2016,kendrick lamar,161
8,10,2016,stephen b morton,161
11,5,2015,erik grafe,161
11,5,2015,david cameron,161
29,8,2015,lennox linton,161
10,4,2015,barack obama,161
31,7,2015,pacific ocean,161
19,8,2015,peter turner,161
19,8,2015,john r lee,161
16,6,2015,chantel henson,161
6,11,2017,khalid al-falih,161
3,12,2015,bassem mroue,161
3,12,2015,vladimir isachenkov,161
9,7,2017,tayyip erdogan,161
11,12,2015,gosia wozniacka,161
11,12,2015,phuong le,161
11,12,2015,ted warren,161
11,12,2015,steven dubois,161
11,12,2015,manuel valdes,161
26,5,2017,indian ocean,161
14,5,2017,barack obama,161
2,4,2017,alba tobella,161
2,4,2017,francine gotch,161
2,4,2017,neville alexander,161
1,6,2017,tom price,161
3,10,2015,frank leeds,161
6,9,2017,gary fineout,161
6,9,2017,chris stapleton,161
11,6,2015,pope francis,161
9,9,2015,heather lightner,161
9,9,2015,downwinder arlene williamson,161
9,9,2015,david lochbaum,161
9,9,2015,dan dorman,161
9,9,2015,mary lampert,161
9,9,2015,edward j markey,161
9,9,2015,diane turco,161
9,9,2015,meg sheehan,161
27,10,2016,gianluca pasqui,180
19,4,2016,david j phillip,180
24,3,2016,stacey stegman,180
24,5,2017,los angeles,180
13,7,2016,tom simpson,180
15,11,2017,salvator mundi,180
15,11,2017,king charles,180
10,10,2017,george clooney,180
10,2,2016,willem westra van holthe,180
10,2,2016,westra van holthe,180
26,5,2016,andre borschberg,180
4,9,2016,tia hartsock,180
5,1,2016,steve buan,180
6,10,2015,steven werse,180
17,3,2017,barack obama,180
1,1,2016,carrie underwood,180
1,1,2016,demi lovato,180
30,12,2015,lisa muxo,180
3,12,2016,heather stargle,180
3,12,2016,mark howard,180
3,12,2016,wolf mclellan,180
3,12,2016,karyssa dalton,180
22,8,2016,costa dillon,180
28,9,2016,sarah hanson-young,180
28,9,2016,malcolm roberts,180
20,3,2015,tom perry,180
20,3,2015,bertrand piccard,180
23,6,2016,boris johnson,180
13,1,2017,tim talley,180
31,8,2017,terry tamminen,180
5,4,2016,ken cole,180
18,8,2016,pierce brosnan,180
7,12,2015,cristina fernandez,180
22,4,2015,joe robertson,180
6,9,2016,vladimir putin,180
24,5,2015,frances fitzgerald,180
13,5,2017,donald trump,180
2,6,2017,mark zuckerberg,180
11,8,2015,tomomitsu sakata,180
17,4,2016,ken moritsugu,180
22,4,2016,david waskow,180
2,2,2016,alexander novak,180
7,9,2016,david titley,180
7,9,2016,adam sobel,180
19,11,2016,brad webster,180
30,5,2015,jae c hong,180
1,3,2017,mark petersen,180
3,6,2016,anne hidalgo,180
9,4,2017,david kolata,180
24,4,2015,patricio vera,180
24,4,2015,daniel palma,180
24,4,2015,bernardo martorell,180
20,8,2015,mark cowin,180
17,1,2017,barack obama,180
24,9,2016,mark english,180
1,12,2016,seanna adcox,180
20,9,2017,carlos valdes,180
4,6,2016,john uberti,180
4,6,2016,lisa baumann,180
23,6,2017,john oliver,180
21,11,2016,luke nguyen,180
21,11,2016,viet cong,180
24,1,2017,wayne collier,180
12,9,2017,hollard zellers,180
15,3,2017,david goldman,180
26,8,2016,mike pence,180
4,7,2017,saad sherida al-kaabi,180
6,12,2016,james boasberg,180
1,9,2017,andrew pasek,180
1,9,2017,ed gonzalez,180
1,9,2017,kevin mccarthy,180
1,9,2017,los angeles,180
6,7,2015,amy whitcomb,180
6,7,2015,dan markey,180
6,7,2015,garrett sherwood,180
3,9,2016,randy baldwin,180
29,8,2017,david wells,180
10,1,2017,scott sonner,180
22,2,2016,frank bainimarama,180
17,7,2017,darren mccollum,180
26,7,2016,brian gilvary,180
26,7,2016,donald trump,180
2,12,2015,pacific ocean,180
9,10,2016,atlantic ocean,180
21,10,2017,george h w bush,180
8,3,2016,lindsay mears,180
10,12,2015,donna blankinship,180
10,12,2015,thomas spencer,180
28,8,2016,peter square,180
19,9,2017,ernesto morales,180
16,8,2015,paul dergarabedian,180
4,4,2016,vivek murthy,180
6,3,2016,narjes al shalaby,180
15,10,2016,mitt romney,180
15,10,2016,william custer,180
8,10,2016,atlantic ocean,180
8,3,2017,emmert sloan,180
29,8,2015,kevin mcgill,180
4,3,2017,joseph bast,180
28,9,2015,atlantic ocean,180
1,5,2015,prabhu dutta,180
6,9,2017,andy vesey,180
11,6,2015,caval ridge,180
17,10,2016,amir hossein zamaninia,180
5,10,2017,john bel edwards,179
13,8,2016,gerald herbert,179
19,8,2016,robert jablon,179
9,10,2017,terri ruttledge,179
25,2,2016,harris dale purvis,179
24,2,2016,michael democker,179
4,11,2015,elena becatoros,179
19,2,2015,harding smith,179
13,7,2016,ed greenberg,179
8,11,2016,petteri taalas,179
11,10,2016,paul ryan,179
4,9,2016,hopena pokipala,179
25,11,2016,sara pantin,179
1,1,2016,william bratton,179
1,1,2016,ashley watters,179
8,7,2016,levi vinson,179
26,9,2016,mick jagger,179
26,9,2016,chelsea handler,179
26,9,2016,paul mccartney,179
7,3,2016,los angeles,179
1,6,2015,superstorm sandy,179
5,4,2016,david stix jr,179
5,4,2016,paul ruprecht,179
5,4,2016,jeff fontaine,179
5,4,2016,cliven bundy,179
5,4,2016,henry filippini jr,179
16,7,2015,andre borschberg,179
8,12,2016,john ebel,179
8,12,2016,ali kotarumalos,179
20,1,2017,amyas morse,179
10,7,2015,tony windsor,179
27,7,2016,john landers,179
3,1,2016,herb simmons,179
20,4,2016,indian ocean,179
27,4,2016,orlin wagner,179
5,5,2015,barack obama,179
7,6,2016,pedram javaheri,179
24,6,2015,daniel horton,179
24,6,2015,noah diffenbaugh,179
7,1,2017,justin fetty,179
7,1,2017,mike corder,179
1,6,2016,gemma gadsden,179
22,7,2016,anmer hall,179
12,5,2015,jan olsen,179
9,11,2015,suhail mohamed al-mazrouei,179
20,9,2017,adelina anzures,179
16,10,2015,david hughart,179
12,11,2015,luis obispo,179
27,5,2016,kerry mcdaniel,179
5,10,2016,luke bryan,179
21,11,2016,peopleluke nguyen,179
22,1,2017,hillary clinton,179
5,2,2017,sheena ayub khan,179
3,4,2015,arabia king salman,179
25,10,2015,martin mcguinness,179
26,8,2016,jewell james,179
26,8,2016,robin saha,179
9,9,2016,kanye west,179
6,7,2015,tonya harding-nancy kerrigan,179
6,7,2015,ryan j hayes,179
29,8,2017,genice gipson,179
30,8,2017,janet mcconnaughey,179
10,8,2016,russell begaye,179
24,8,2015,barack obama,179
25,8,2017,george w bush,179
29,11,2016,rebecca yonker,179
26,6,2016,steve helber,179
28,5,2015,ray gaines,179
22,2,2017,barack obama,179
23,4,2017,donald trump,179
15,10,2017,sheri laugero,179
15,10,2017,ernest chapman,179
17,4,2017,lady gaga,179
16,8,2015,jeff goldstein,179
16,8,2015,nick carpou,179
7,5,2015,travis heying,179
6,9,2015,barack obama,179
8,3,2017,george briant,179
29,2,2016,alejandro inarritu,179
16,4,2017,brett clanton,179
18,11,2017,angela merkel,179
2,8,2015,heather noel,179
16,10,2017,jerry brown,179
26,2,2015,ed davey,179
21,6,2017,otto warmbier,179
22,1,2016,hank thiess,179
11,6,2015,steve smyth,179
20,5,2016,mangala samaraweera,179
27,10,2016,giuliano passaglini,178
26,10,2016,los angeles,178
24,3,2016,tim mcgary,178
24,5,2017,susana cruz,178
21,7,2017,ron depasquale,178
10,7,2016,los angeles,178
11,10,2016,kristin seay,178
4,9,2016,kahai fukumitsu,178
5,1,2016,bob criss,178
3,2,2016,belinda tilley,178
1,1,2016,eku kabba,178
20,10,2017,daniel berlant,178
14,8,2017,tiina jaaskelainen,178
2,6,2015,ed miliband,178
15,2,2016,walter smith,178
9,3,2017,margaret yang,178
7,10,2017,kevin mcgill,178
26,9,2016,willy vanderperre,178
26,9,2016,harry styles,178
9,11,2017,mark lowcock,178
23,8,2016,jerry brown,178
13,4,2017,casey anthony,178
13,4,2017,george anthony,178
8,10,2015,ronald reagan,178
8,12,2016,tatang sulaiman,178
16,9,2016,ted scambos,178
18,7,2017,hector garnica,178
12,10,2017,rob giordano,178
1,12,2015,angela merkel,178
21,11,2017,andy techmanski,178
18,9,2017,malcolm turnbull,178
24,6,2016,walter smittle,178
11,10,2017,david baldwin,178
16,8,2016,john bel edward,178
23,2,2017,michael gillon,178
14,11,2016,sandra wardrop,178
1,6,2016,richard langton,178
1,6,2016,luke holland,178
1,6,2016,philip marr,178
7,9,2017,martie mcclain,178
7,9,2017,miami dade,178
14,8,2015,seth borenstein,178
12,5,2015,donald mcmullan,178
12,5,2015,abhay kumar,178
11,2,2016,societe generale,178
8,8,2016,jamie andrew,178
5,12,2015,su wei,178
11,8,2016,donald trump,178
7,6,2015,angela merkel,178
30,6,2015,mark rechtin,178
19,10,2016,melissa moore,178
31,8,2015,indian ocean,178
31,8,2015,atlantic ocean,178
12,9,2017,richard branson,178
12,9,2017,teresa jacobs,178
8,6,2015,lindsey petersen,178
8,6,2015,amanda peter,178
24,8,2016,josh earnest,178
26,8,2016,bill chapman,178
26,8,2016,jasmine zimmer-stucky,178
22,8,2017,nate zatezalo,178
4,7,2017,donald trump,178
4,5,2015,sushil koirala,178
1,9,2017,jason holmes,178
7,11,2015,ma ying-jeou,178
29,8,2017,nick wagner austin,178
7,10,2016,jardine laguerre,178
10,2,2017,josh roth,178
16,12,2016,arctic ocean,178
10,1,2017,joani lynch,178
18,8,2015,janet pearce,178
29,9,2017,gede swantika,178
10,8,2016,geral estupinan,178
10,8,2016,barrett baker,178
28,6,2017,doug ducey,178
30,4,2015,adrian ballinger,178
3,5,2015,mamata banerjee,178
29,6,2017,johnny galecki,178
25,8,2017,mauro eligio,178
3,9,2017,tyler perry,178
26,4,2016,barack obama,178
28,8,2016,matteo renzi,178
22,2,2017,santa clara,178
21,6,2016,rachel aissen,178
6,12,2015,barack obama,178
15,10,2017,sonya campbell,178
15,10,2016,shannon joseph,178
2,11,2015,michael conway,178
17,9,2015,philip barlow,178
