GY,2,2016,6,128
PP,4,2017,14,33
EN,12,2015,19,18
AC,12,2015,8,16
MJ,2,2016,16,7
CW,10,2017,29,11
SC,4,2015,22,4
CJ,4,2015,30,31
FI,4,2015,5,17
SV,9,2017,28,6
HO,10,2017,1,20
NU,8,2015,19,31
NS,10,2015,15,5
BL,5,2016,22,50
FO,12,2016,20,1
VC,1,2016,13,4
SI,2,2017,9,11
UZ,10,2015,6,44
SI,12,2016,1,16
KV,7,2015,22,43
OC,9,2017,22,9
BK,8,2017,19,5
UY,9,2015,20,21
TV,3,2015,6,3
GK,9,2015,8,28
FM,4,2015,19,10
DO,7,2016,30,2
TV,5,2015,2,1
LG,1,2016,31,4
HO,2,2016,7,11
TO,11,2015,22,16
LS,6,2017,7,1
NH,10,2017,16,39
RM,9,2017,18,12
MN,10,2015,16,7
DR,6,2017,18,6
DR,9,2015,13,80
CJ,1,2017,30,24
DO,4,2016,27,24
RE,5,2015,16,4
AA,7,2015,6,10
LS,9,2017,25,4
TV,9,2016,6,3
GI,5,2015,23,4
FM,3,2015,26,4
GB,3,2017,31,26
CW,4,2015,22,24
MP,6,2015,11,35
KT,6,2016,18,1
SE,10,2017,25,8
IV,5,2017,10,9
FG,3,2016,22,3
MP,3,2016,27,7
NE,11,2015,26,1
LO,2,2017,8,23
CT,9,2016,24,11
VI,2,2017,28,1
TO,3,2015,28,1
WZ,12,2016,13,11
VI,6,2017,22,4
MJ,11,2017,11,1
SE,7,2016,19,28
LG,10,2015,10,20
MR,8,2015,19,59
MR,10,2016,15,5
WZ,10,2015,24,19
BP,9,2016,8,55
AL,9,2016,18,21
SV,6,2015,12,1
CV,5,2016,15,1
ML,5,2016,14,20
WI,3,2015,16,1
ST,7,2015,29,3
TT,4,2017,17,2
AV,3,2015,15,4
CM,6,2016,26,24
IM,3,2016,16,4
MV,1,2016,2,15
WZ,12,2016,24,1
GQ,1,2017,3,40
FM,9,2015,25,7
YI,10,2016,18,9
VC,6,2016,5,1
RB,6,2016,9,45
VI,2,2016,2,16
MJ,3,2015,16,9
LS,10,2017,19,3
ST,1,2017,21,12
WI,6,2017,10,8
TV,2,2015,22,24
TO,6,2017,21,10
NC,4,2017,8,5
WZ,3,2017,1,2
SH,11,2016,4,1
MB,5,2015,20,2
MP,4,2015,4,53
FO,8,2015,1,4
EK,1,2016,13,11
VQ,1,2016,21,8
MC,5,2016,26,1
RM,3,2017,10,6
WQ,8,2017,11,1
BL,7,2016,23,2
NC,3,2016,12,4
AC,4,2017,1,5
VC,11,2017,10,64
MH,3,2016,11,13
MC,2,2015,22,3
SV,10,2016,1,6
KT,12,2015,16,2
BP,3,2016,21,25
VC,8,2015,31,1
FP,6,2017,23,2
LH,2,2016,7,2
YI,3,2015,4,3
CJ,8,2017,8,4
NE,5,2016,10,4
GJ,5,2015,10,10
RE,9,2017,5,3
RE,9,2017,14,1
AV,2,2017,5,6
MC,8,2015,18,6
CN,8,2017,15,21
PS,11,2016,19,3
CN,11,2017,22,4
RE,6,2017,16,4
MG,6,2017,20,9
GP,8,2016,31,2
FG,8,2016,22,4
CV,11,2015,5,2
SM,6,2015,6,2
CV,11,2017,11,4
MR,7,2016,6,1
AV,6,2015,23,2
FG,6,2017,26,1
NF,9,2017,12,4
PS,7,2016,7,1
NF,8,2015,12,1
WZ,7,2017,2,2
MJ,6,2015,7,2
AN,9,2017,6,1
AQ,5,2015,27,3
MB,4,2017,13,1
FO,2,2017,14,6
ST,8,2015,24,3
UV,6,2015,3,7
SE,2,2016,28,3
TT,2,2017,11,3
SH,10,2017,2,8
FM,5,2017,15,1
TT,5,2016,22,1
CV,11,2015,15,2
RN,9,2017,1,4
NS,4,2015,19,30
PG,4,2016,22,1
DO,6,2017,17,1
RN,6,2016,3,1
NC,6,2017,13,2
SC,8,2015,1,1
DA,1,2016,8,331
SW,11,2015,11,2763
BO,8,2015,3,115
US,5,2015,11,138892
SY,11,2016,4,6627
US,5,2016,30,91586
TU,4,2016,13,8205
GM,11,2015,2,12024
IZ,3,2015,12,18217
IR,12,2016,8,3271
IS,4,2015,4,4041
EZ,12,2015,10,507
SO,4,2015,22,2300
CH,11,2015,3,13600
NI,3,2016,28,3481
NI,7,2017,7,3888
UG,10,2017,27,839
TU,9,2016,2,10432
SY,7,2016,24,6972
MU,7,2016,26,220
EG,9,2015,25,3461
FR,1,2016,16,18591
PK,7,2017,20,2253
AM,4,2016,25,1670
IT,6,2017,22,1587
EC,4,2015,9,154
DJ,9,2016,22,223
NP,10,2015,29,3283
HR,5,2015,24,2235
AY,7,2016,1,165
AS,12,2016,30,6963
EI,5,2015,22,2660
NZ,11,2016,13,7950
ZI,6,2017,18,386
ZI,7,2016,12,1825
MY,6,2015,2,2801
CA,7,2015,2,8370
AE,10,2017,14,720
KS,9,2016,6,4208
LY,7,2016,19,5168
UP,10,2015,12,2604
CM,9,2015,25,237
BE,6,2017,8,1567
SY,4,2015,30,7529
NL,2,2015,25,672
ID,9,2015,11,1222
BR,12,2016,16,1687
AG,4,2016,13,293
IN,11,2015,19,6561
FR,7,2016,4,3223
NO,3,2015,18,500
FR,10,2015,4,4768
SO,5,2017,15,2790
VM,4,2017,17,1729
BO,7,2016,12,295
LH,11,2016,6,28
IS,5,2016,12,5384
BU,4,2016,12,691
WE,8,2017,24,4903
RO,10,2017,25,649
WE,5,2017,22,2153
KN,5,2015,21,1132
MK,12,2016,21,53
GM,12,2015,14,3166
MO,8,2017,25,285
YM,11,2015,14,376
SY,6,2016,20,11853
QA,11,2015,18,345
BE,4,2016,1,8602
VM,12,2016,28,2076
SY,1,2017,19,12651
IT,9,2015,9,4862
SY,10,2016,15,12118
FR,6,2016,29,14628
LH,12,2016,1,3013
SF,10,2015,3,1003
QA,12,2015,11,1456
FR,3,2016,9,6354
GR,9,2017,12,781
CA,9,2017,10,3818
TU,11,2016,8,4489
CH,4,2015,23,9599
IN,6,2016,6,11287
BG,10,2016,9,856
CA,10,2017,4,6970
AF,9,2016,3,2170
JM,3,2015,15,1148
QA,7,2016,11,270
GH,4,2016,27,540
NP,6,2016,13,358
MX,5,2017,25,5150
EG,4,2017,4,6284
FR,7,2015,11,4286
FR,9,2016,13,10057
BX,2,2016,18,750
AS,8,2016,16,7683
VM,7,2016,22,1468
RP,10,2016,23,5624
RP,6,2016,28,3401
EI,2,2016,11,1236
SZ,11,2016,23,913
CA,4,2015,3,4285
SF,12,2016,19,2319
KN,11,2015,2,1672
IZ,12,2016,9,5573
UK,11,2016,16,10742
SZ,10,2016,7,1620
EG,7,2017,21,678
SY,1,2017,25,12729
TU,7,2017,22,4020
SN,4,2016,19,556
LE,9,2017,30,154
VE,5,2017,23,2177
NP,12,2015,27,468
JA,5,2017,18,2103
KV,6,2017,20,53
EG,7,2016,30,637
IZ,7,2015,14,3017
SO,3,2015,2,1427
CD,1,2016,7,104
CO,8,2017,5,1002
NO,11,2016,23,999
NI,4,2016,11,5688
SW,2,2016,20,667
SA,9,2015,14,6225
ZI,4,2016,12,744
GR,6,2015,16,5388
KU,5,2015,11,3115
CD,2,2016,11,537
VM,11,2016,18,3988
BE,12,2015,31,7315
LY,4,2016,5,2575
EG,5,2017,30,3700
WA,7,2017,28,149
PM,4,2016,29,509
BX,4,2015,20,280
QA,2,2017,28,183
ID,12,2016,27,1090
HU,7,2016,17,247
BG,12,2016,17,934
SY,2,2017,6,16579
CI,1,2017,2,511
BF,6,2016,27,201
AE,10,2017,1,416
BH,12,2015,24,58
GM,7,2017,25,4295
GM,6,2015,2,5746
QA,6,2015,8,247
PK,11,2016,1,5727
EZ,7,2015,31,374
RP,1,2017,22,1484
NZ,7,2015,2,1060
CO,6,2016,3,463
OD,1,2016,12,848
BU,12,2016,6,292
VM,10,2015,10,527
AU,9,2017,21,597
NP,11,2017,13,241
PK,9,2017,12,3061
PE,5,2015,23,1493
BL,4,2017,7,859
SG,6,2017,18,92
GJ,7,2017,21,19
AU,10,2015,1,517
GZ,3,2015,10,231
CT,12,2016,23,34
CM,5,2016,5,577
TU,6,2016,24,4182
SL,8,2017,4,29
VE,9,2017,24,249
OD,11,2016,16,271
AU,8,2017,3,92
JO,12,2016,26,205
BE,5,2016,14,562
SL,7,2016,5,1736
NL,1,2017,27,1671
KE,5,2015,24,670
SZ,11,2017,15,842
HK,3,2017,1,385
IS,5,2015,2,1898
JA,10,2017,14,1374
CF,6,2015,3,125
MU,4,2015,6,334
CY,4,2015,7,625
KE,7,2017,15,708
AU,9,2016,6,1044
ZA,3,2017,28,282
EC,9,2017,24,4
,9,2017,12,172708
,10,2015,14,163441
,7,2015,20,135125
,3,2017,24,145713
,7,2016,16,161210
,2,2017,8,190923
,2,2016,27,105717
,3,2015,18,148003
US,9,2016,25,114373
LE,5,2017,21,1127
NU,6,2017,1,902
,11,2017,16,121994
KS,9,2016,28,1858
EI,11,2015,24,1108
PK,11,2017,1,2603
IS,7,2016,13,6722
SY,7,2016,13,8028
EG,7,2017,8,4493
WE,6,2017,20,2122
IS,6,2017,21,22107
GM,2,2016,10,8822
CD,9,2015,29,551
LE,8,2016,1,830
RI,7,2016,7,799
AS,4,2016,15,14533
KS,1,2017,4,1133
SZ,3,2015,3,3074
SU,11,2017,3,580
EG,12,2016,29,2102
UK,10,2016,29,5922
NO,6,2016,24,1723
TS,3,2016,1,1443
NL,4,2016,20,1278
LI,4,2015,14,423
NL,11,2015,1,263
KN,1,2016,23,1482
KS,2,2017,24,1958
SN,3,2015,19,463
RS,3,2016,1,19142
EZ,3,2016,30,715
OD,2,2016,23,414
HA,6,2016,6,631
IT,7,2016,10,3020
ID,5,2016,2,4018
TI,7,2016,7,89
ET,2,2016,16,1262
AS,7,2015,13,15623
NI,5,2016,28,4602
KZ,3,2017,15,9612
PO,6,2017,28,413
JM,4,2015,9,5646
AS,3,2016,27,5404
VE,3,2015,26,243
CE,9,2015,28,628
QA,8,2016,10,466
KU,12,2015,8,378
UG,1,2016,12,999
AR,11,2016,21,468
IS,9,2016,20,8262
IZ,6,2016,17,6937
RO,9,2015,22,1318
AS,4,2016,25,9962
PG,5,2016,10,77
SF,3,2016,17,1885
UP,2,2017,8,2991
ID,10,2017,19,1192
BG,7,2017,15,1146
BX,7,2016,16,1831
MO,4,2016,18,154
LG,7,2017,18,77
JO,10,2015,27,1721
BM,11,2015,13,4776
NO,5,2017,9,317
OS,6,2016,23,179
FI,6,2017,23,54
SO,7,2017,7,278
GL,1,2017,19,218
UG,11,2016,24,600
SU,9,2016,6,506
JO,12,2015,8,2088
FI,9,2015,14,269
SO,4,2015,17,1366
ML,8,2016,29,111
MT,10,2016,24,1735
FI,7,2017,14,115
NL,8,2017,30,521
TS,5,2015,21,3629
IR,5,2016,29,4228
CD,4,2016,1,432
SY,5,2015,7,2737
UY,12,2015,12,8
AG,8,2016,12,470
IR,5,2015,19,6484
UY,1,2016,20,55
KZ,6,2015,28,571
PE,8,2017,12,383
KU,9,2015,9,361
GR,5,2016,9,3055
SU,4,2016,15,441
PE,8,2016,31,303
JO,6,2017,22,637
GA,1,2017,13,1503
AE,6,2017,21,1429
ET,10,2016,26,1253
BX,11,2015,4,3240
SP,9,2015,29,1483
HR,4,2015,2,98
FR,12,2016,26,1972
MO,6,2016,24,197
TZ,8,2015,4,239
MD,6,2016,25,20
QA,4,2017,5,567
GT,9,2017,5,121
MK,11,2016,9,1841
SZ,6,2015,7,1254
GR,6,2017,27,808
LY,10,2015,16,6723
JE,8,2015,13,264
IT,4,2015,4,823
KN,6,2016,14,610
BM,11,2016,16,1389
TS,2,2017,28,1371
SP,7,2016,9,3360
KU,3,2016,29,2655
MX,7,2017,11,1747
RB,8,2016,15,313
SN,2,2017,23,540
TW,4,2016,6,228
PL,10,2017,21,605
MO,3,2016,27,174
AR,9,2016,9,862
AF,9,2016,12,3831
GV,5,2016,15,68
SO,3,2015,13,1942
CU,11,2016,1,1120
ZI,7,2016,7,1920
ZI,10,2016,30,525
VT,6,2016,26,165
NL,12,2016,8,480
NH,10,2015,18,115
SZ,6,2017,8,995
SO,4,2015,23,2897
BU,5,2015,20,544
IC,4,2016,4,883
IT,9,2017,15,1001
AY,7,2015,23,31
GL,3,2017,2,138
CM,7,2017,10,169
EG,10,2017,18,1516
NO,7,2017,11,340
LH,7,2017,21,79
BT,8,2017,28,297
EK,8,2016,13,15
PO,11,2016,21,193
KE,9,2015,20,1007
CM,7,2017,18,273
LO,8,2016,18,24
YM,7,2016,23,945
PL,5,2015,5,344
AM,3,2017,23,362
KZ,12,2015,3,93
AF,5,2015,21,1843
JO,11,2017,15,433
LH,11,2016,23,55
AO,11,2017,17,225
EZ,5,2016,27,410
UP,12,2016,7,1434
CD,7,2015,14,334
DA,12,2015,6,478
WE,7,2016,21,1280
CM,12,2015,7,781
AO,5,2016,21,59
PL,2,2017,21,651
KU,3,2015,30,451
AG,10,2016,29,372
VM,8,2016,23,1961
CY,3,2016,17,2005
AE,10,2016,4,3101
TH,9,2017,13,1352
SZ,9,2015,27,465
JO,8,2016,3,414
DA,6,2016,13,518
CB,1,2016,24,285
CM,5,2015,19,649
LI,4,2016,5,533
NZ,12,2016,20,571
BX,7,2015,17,1127
LA,4,2017,1,35
AJ,12,2016,29,885
CY,8,2015,13,195
UY,3,2016,29,30
EI,3,2015,10,1564
PE,8,2016,14,98
NP,2,2016,7,360
RW,7,2015,21,205
SI,10,2016,5,9
CU,2,2015,25,1241
CF,5,2016,21,654
MZ,3,2016,20,186
VM,5,2015,31,1323
PO,7,2017,1,116
LY,10,2015,28,1348
ZI,12,2015,1,1453
BG,10,2017,25,1197
AE,5,2015,6,741
SG,6,2017,27,1026
SO,6,2017,27,1800
SZ,9,2015,24,605
JM,10,2015,29,308
CD,10,2016,15,69
CE,2,2016,13,288
BE,8,2016,23,752
AE,3,2016,21,989
VM,7,2017,6,1511
BP,9,2016,15,3
TH,7,2015,3,886
CE,4,2015,11,564
AM,5,2017,22,223
AM,8,2017,21,157
MC,9,2017,26,76
GR,5,2017,1,288
BG,4,2017,22,561
GT,9,2017,14,282
KU,7,2016,28,730
BA,1,2016,16,186
KN,1,2016,12,2302
HA,11,2015,2,210
DJ,10,2016,14,326
SG,5,2016,20,252
BG,12,2016,29,1949
NZ,2,2016,16,919
UG,7,2015,16,378
PE,7,2016,1,234
GL,12,2015,4,30
TH,12,2016,18,538
IV,5,2017,8,164
NP,2,2016,17,466
ER,9,2015,13,140
ET,6,2017,25,132
MC,6,2015,2,17
WA,8,2015,20,183
TV,4,2016,23,356
GJ,2,2015,20,32
JM,2,2017,14,286
CE,7,2016,18,619
GH,9,2015,18,1003
GZ,11,2016,3,129
AO,7,2015,12,108
BY,2,2016,15,329
JM,4,2017,12,188
BF,8,2016,15,164
IV,2,2017,14,86
HK,11,2016,30,459
AM,9,2015,29,324
SG,9,2015,9,43
OS,5,2015,27,284
EN,11,2016,1,676
NU,9,2017,17,154
SN,7,2016,27,691
CM,5,2016,9,105
PP,7,2017,19,138
FM,10,2016,27,10
AR,3,2015,19,446
BR,5,2017,4,498
RI,7,2016,24,294
RM,5,2017,27,12
CU,8,2017,6,326
IV,10,2015,28,155
CS,4,2015,30,132
MI,11,2015,17,116
TS,2,2017,13,126
GQ,11,2017,15,108
GY,5,2016,26,194
PL,2,2017,3,673
LO,11,2017,5,57
ZI,2,2017,8,523
YM,8,2015,1,1543
CB,7,2015,8,228
BA,6,2016,29,1080
GY,5,2015,12,302
PP,7,2016,6,56
JE,4,2015,7,176
CU,4,2016,1,1345
MG,4,2015,3,148
CE,4,2017,21,433
NP,11,2017,16,333
PE,9,2015,7,169
LU,7,2015,9,447
DJ,8,2016,4,80
KG,4,2016,19,149
HA,2,2015,27,293
UG,6,2017,30,487
BE,2,2016,13,818
CJ,3,2017,20,105
UV,5,2016,31,105
UG,6,2015,29,450
CO,11,2016,3,516
GB,4,2016,18,16
AL,10,2016,20,180
MT,7,2017,25,60
ZA,11,2015,12,276
TV,9,2017,24,3
VT,5,2017,20,246
EC,10,2016,28,201
JE,10,2016,13,356
ML,8,2016,4,215
BM,7,2015,8,305
WE,6,2017,7,225
NG,6,2016,21,493
OD,7,2016,2,120
GG,5,2016,4,406
AR,12,2016,31,152
GR,10,2017,19,513
GT,4,2016,20,196
MR,7,2017,20,5
GV,11,2015,26,29
CD,4,2016,22,496
RI,7,2015,20,81
AG,7,2016,13,187
MJ,2,2017,12,16
CU,6,2017,27,376
KZ,11,2015,28,56
UV,11,2015,26,168
FJ,6,2017,6,112
IV,3,2017,27,82
GG,6,2016,26,4
NG,3,2015,21,547
KG,12,2015,27,30
MN,9,2016,23,19
UZ,3,2016,24,517
CB,4,2016,14,246
CI,6,2017,19,1202
CF,11,2017,6,484
SO,9,2017,16,435
NL,5,2017,9,630
PP,3,2016,1,87
BY,5,2016,2,83
SG,3,2017,17,45
MV,8,2015,18,56
BY,10,2015,16,42
BF,7,2017,14,89
NP,2,2016,16,496
BO,9,2016,25,230
VE,8,2016,19,541
AJ,11,2017,6,315
MT,9,2017,13,98
SW,4,2017,29,303
CT,7,2017,1,680
IV,10,2016,31,221
BC,6,2016,7,166
EZ,7,2017,19,370
CD,9,2015,24,119
MO,11,2015,29,253
AM,5,2017,2,297
SW,12,2015,6,398
IV,3,2016,4,97
BX,11,2017,6,275
CE,10,2015,30,543
EC,12,2015,2,403
AY,5,2015,8,6
KZ,4,2015,23,333
TD,8,2015,19,122
BH,2,2017,14,55
BL,12,2016,23,57
LI,10,2015,8,361
NZ,5,2015,23,416
AL,8,2016,2,57
FI,3,2016,14,146
ER,5,2016,8,81
GV,6,2017,4,31
BA,3,2017,6,907
OD,4,2015,9,427
MV,3,2015,8,79
GZ,9,2017,15,41
NU,12,2015,10,171
NG,6,2016,12,184
PA,8,2016,31,9
CT,2,2016,28,74
AO,4,2016,2,92
HR,7,2016,12,45
BO,10,2015,30,262
BO,2,2016,29,156
CF,7,2016,27,333
PM,3,2016,18,323
AL,7,2017,3,120
JM,4,2015,22,264
BA,9,2016,19,99
AR,5,2016,19,711
RO,8,2017,18,255
TS,6,2017,21,79
LI,10,2016,25,214
ER,7,2016,31,76
BB,7,2017,25,160
TD,4,2017,28,102
ES,5,2017,29,20
VT,6,2015,15,158
HK,7,2015,10,212
GG,2,2016,15,90
GT,10,2017,7,393
RO,6,2015,4,151
TZ,4,2015,23,92
MU,4,2015,19,95
BO,6,2016,29,107
ES,9,2015,24,183
HR,5,2016,17,303
AG,11,2017,18,168
DR,10,2017,20,36
LA,1,2017,3,237
RQ,4,2016,5,114
HR,4,2016,19,89
CT,8,2017,25,76
CT,11,2017,3,116
MI,3,2016,15,335
SO,10,2015,4,266
EN,7,2017,28,175
KZ,10,2015,30,119
DA,6,2017,4,292
ML,7,2017,12,68
GL,4,2016,26,41
RI,6,2016,5,82
EZ,10,2017,10,175
CY,5,2015,13,320
DJ,4,2016,11,247
FP,11,2015,7,1
AO,3,2017,1,154
NR,1,2016,18,40
TZ,7,2017,29,181
JE,7,2017,30,108
BA,2,2015,26,299
MZ,11,2015,11,447
VC,4,2016,29,15
QA,9,2015,25,176
SU,7,2017,1,217
CM,4,2017,4,221
PM,6,2016,22,149
KU,3,2015,21,110
GQ,5,2016,26,61
ES,9,2016,29,46
MJ,11,2015,20,51
BU,4,2017,29,51
MJ,8,2017,9,11
WS,9,2016,19,16
SU,9,2015,15,829
GA,3,2016,15,139
NG,4,2016,23,52
AO,5,2016,18,238
CF,8,2017,24,61
GT,10,2017,31,90
GJ,7,2015,16,44
GV,2,2015,22,70
MO,12,2015,6,222
RW,11,2015,26,305
RQ,3,2017,28,39
JO,3,2017,11,496
KU,1,2016,8,215
ES,6,2016,27,78
GQ,6,2015,15,67
VC,5,2017,23,97
SZ,7,2017,27,412
AY,11,2017,3,57
AG,4,2015,28,194
BD,8,2016,20,12
CD,2,2016,10,172
WA,10,2015,25,20
SL,11,2017,19,39
BH,11,2015,10,95
TO,4,2017,22,13
TS,7,2016,23,697
OC,11,2015,2,22
UV,9,2016,27,53
GB,7,2017,7,7
TX,1,2017,6,199
LI,6,2017,11,75
EG,,,,185
GZ,3,2016,7,227
AM,11,2017,7,220
ML,2,2017,17,120
VT,3,2015,12,28
MI,5,2017,4,113
GL,1,2017,6,38
GA,10,2016,10,105
GQ,6,2017,6,75
BX,11,2017,8,468
BK,4,2017,5,33
BH,9,2017,12,45
OD,4,2015,27,161
GA,7,2016,23,51
ES,10,2016,5,44
KU,9,2017,5,330
DR,1,2017,8,25
SO,12,2016,23,442
KG,5,2015,18,66
ZA,9,2017,11,216
UZ,6,2016,6,30
KZ,10,2017,15,301
TO,11,2015,24,203
LU,10,2016,9,54
WS,6,2017,7,44
AA,6,2017,2,22
GT,4,2017,3,51
HK,10,2017,2,150
LA,7,2017,6,24
OS,6,2015,16,206
UG,5,2016,1,227
EC,1,2016,1,67
HA,10,2017,1,150
CS,4,2016,16,241
GY,8,2015,5,58
UY,11,2015,6,54
PA,11,2016,13,81
SG,8,2015,31,211
BN,11,2016,22,131
MD,5,2015,28,54
MD,12,2015,14,28
IV,3,2015,13,63
EN,4,2016,1,22
ES,4,2016,26,115
TD,5,2015,22,156
AA,6,2016,24,17
AO,10,2016,16,53
HA,2,2017,6,184
UY,9,2017,28,11
HR,8,2017,4,104
NR,6,2015,26,4
AG,8,2015,18,117
RB,2,2017,16,199
MT,3,2016,22,138
BU,9,2016,1,212
AR,2,2017,8,183
KV,4,2017,1,53
GT,10,2017,5,164
MP,6,2017,30,93
LT,1,2016,11,18
KR,9,2016,30,3
AO,11,2015,22,112
GG,9,2015,11,60
OS,7,2015,11,22
GT,6,2016,6,58
NU,11,2017,18,16
ZA,5,2017,1,123
CM,3,2016,2,60
MK,11,2016,25,40
GY,9,2016,17,109
SW,7,2016,15,321
BF,4,2015,20,145
RO,11,2017,10,144
CE,11,2017,22,457
FJ,8,2015,5,225
TD,7,2015,13,84
AC,8,2016,2,16
BU,9,2016,12,186
TI,5,2016,18,53
RE,5,2016,21,4
GG,7,2015,5,21
WA,9,2017,6,44
FI,6,2017,9,75
RB,3,2015,28,73
KG,12,2016,10,66
UZ,8,2015,7,98
DR,1,2017,10,25
SL,8,2017,7,60
HA,7,2017,12,175
CT,6,2015,28,21
CD,11,2015,27,134
AR,4,2017,5,231
FJ,10,2017,22,77
IV,1,2016,24,9
CS,9,2016,15,52
ZA,10,2015,31,120
AY,10,2015,31,21
MI,3,2017,22,97
CG,9,2017,7,43
MZ,7,2016,22,146
LO,10,2015,2,61
UZ,10,2016,10,148
IC,6,2015,16,63
PG,4,2016,29,3
OC,4,2015,7,1
GZ,4,2017,16,80
MD,8,2015,8,5
GA,8,2016,17,44
AM,7,2015,16,208
KV,5,2017,14,6
UG,4,2016,2,212
WZ,11,2015,11,187
GZ,6,2016,24,49
GG,4,2015,17,96
WZ,1,2016,17,27
ST,12,2015,7,44
TT,3,2015,22,134
WZ,10,2017,27,5
WZ,7,2015,2,33
PO,3,2015,22,38
KG,6,2016,16,81
SG,7,2017,31,76
BL,1,2016,8,78
MU,11,2017,18,115
SE,3,2015,4,110
LO,2,2016,22,69
FI,4,2015,10,151
LO,9,2016,29,180
TK,1,2017,5,14
FJ,10,2017,3,97
NG,5,2015,11,184
ES,9,2016,16,120
GI,7,2016,26,18
RI,10,2017,15,58
IC,10,2016,9,195
NH,4,2016,20,21
RQ,3,2017,17,28
CY,3,2015,27,97
TX,12,2016,7,96
VQ,12,2015,19,4
BH,4,2015,22,141
RO,5,2015,6,117
IV,8,2015,19,29
MR,3,2016,7,37
SG,3,2017,12,125
KV,9,2016,1,64
NR,5,2017,26,9
YI,4,2017,25,4
AL,12,2016,28,81
WS,11,2017,18,39
NU,9,2016,11,21
ES,10,2016,7,65
MG,9,2016,5,4
PU,9,2015,26,23
LA,10,2017,2,35
WS,6,2016,9,77
RI,11,2017,13,61
MT,6,2017,13,71
MD,6,2017,23,82
RO,5,2017,6,32
GI,6,2016,25,83
CS,12,2016,8,71
BH,3,2017,1,236
EN,3,2016,11,73
FI,7,2016,16,92
KZ,12,2016,17,238
RB,1,2016,10,92
GK,3,2015,30,26
TI,10,2017,29,6
TX,12,2016,1,183
GA,9,2016,24,40
MI,10,2015,1,98
MK,11,2017,9,5
CM,4,2017,8,13
CD,3,2017,12,56
GI,5,2016,18,15
SG,8,2015,30,202
BT,10,2015,9,142
ES,7,2015,30,350
MI,8,2016,23,72
BF,8,2017,22,126
DJ,6,2015,3,43
ST,8,2017,23,29
UZ,8,2015,18,80
AM,8,2017,9,281
WZ,3,2016,5,14
MC,8,2016,19,10
BB,6,2017,9,130
BP,7,2016,2,5
AN,8,2017,8,18
CF,11,2016,2,82
UG,8,2017,19,217
AQ,7,2016,5,5
RM,8,2016,7,10
IC,8,2016,4,37
NH,6,2015,24,44
PC,6,2015,16,6
SE,5,2015,24,31
VT,9,2016,9,149
GZ,11,2015,29,14
BK,2,2016,6,3
UY,1,2017,1,7
HO,7,2017,22,86
SG,12,2016,27,176
BP,5,2017,27,7
GV,5,2015,31,38
MK,8,2017,7,94
GQ,7,2015,1,41
MH,6,2016,23,7
MP,11,2017,3,96
VI,6,2015,5,7
CY,3,2015,13,66
GJ,12,2015,24,11
UV,2,2017,20,35
UY,10,2016,15,56
BO,10,2017,20,78
CJ,12,2016,7,28
GK,3,2017,1,12
RE,8,2016,4,10
BC,7,2015,25,31
UV,4,2016,3,21
GG,11,2015,14,11
CB,5,2017,24,162
OC,5,2015,31,7
BC,3,2015,7,12
PS,7,2017,21,38
KV,8,2016,7,4
EC,7,2015,16,196
NH,2,2016,4,27
LA,5,2016,8,43
MB,8,2015,11,3
AA,3,2016,29,5
GJ,2,2017,1,9
KG,7,2016,26,92
AO,11,2016,5,10
LA,8,2015,14,66
DJ,2,2015,24,39
UV,11,2016,19,18
EK,11,2015,9,64
KR,7,2016,29,6
MO,1,2016,17,116
EK,9,2017,2,6
TN,8,2016,9,17
ES,6,2017,4,15
CS,5,2016,30,42
TO,2,2017,18,9
MK,2,2017,4,28
ST,6,2016,11,30
TI,5,2016,29,15
GL,7,2016,2,8
TO,8,2015,9,12
GK,1,2016,6,3
WI,1,2016,16,10
TP,7,2016,25,4
AQ,6,2017,26,7
LG,3,2016,3,103
MG,3,2015,11,49
MZ,12,2016,4,50
SE,7,2015,17,92
CS,9,2015,14,84
UV,6,2017,21,35
FJ,4,2017,9,40
AY,2,2016,3,17
MP,1,2017,3,11
TN,7,2017,30,18
FM,7,2017,2,1
VI,12,2016,17,9
GA,11,2016,13,23
VC,6,2016,11,14
TO,8,2017,25,92
VC,9,2016,15,29
GP,1,2017,6,3
CF,9,2015,6,32
UY,11,2015,29,2
PA,9,2017,13,40
LG,12,2015,18,24
GG,7,2016,20,60
KG,3,2015,2,39
VT,12,2015,10,56
WI,3,2015,14,36
AV,11,2017,20,42
MV,11,2016,2,17
TO,4,2017,8,71
TO,8,2016,22,33
BM,7,2017,15,72
MD,3,2016,8,23
CW,3,2016,1,3
GL,11,2015,23,24
RE,1,2016,1,5
PO,12,2015,30,96
GI,5,2015,18,9
MC,4,2017,25,8
NC,3,2017,20,39
RI,6,2015,13,68
OC,5,2015,8,3
BU,6,2016,11,322
PP,1,2017,7,15
SV,3,2017,21,5
EN,1,2016,31,15
TT,9,2015,1,56
SM,2,2016,12,1
MR,5,2016,5,57
ST,7,2017,31,21
HA,10,2015,22,24
TT,2,2016,27,18
MP,12,2015,30,39
RE,8,2016,15,1
AC,1,2017,14,7
CW,9,2017,16,3
LG,11,2015,27,25
CG,6,2016,10,23
UV,7,2015,13,8
MV,12,2015,24,37
MR,8,2016,19,22
TV,9,2016,7,10
NH,4,2015,28,26
PA,2,2016,23,7
GK,12,2016,24,8
TT,9,2015,18,14
PG,12,2015,17,8
MN,2,2016,18,4
